Case_ID;Dataset_ID;Strategy;Population_size;Generations_number;Seed;Decoder;Evaluator;Fitness;Alpha;CV_Folds;Best;Worst;Avg;Std;Wall_Time_Avg(s);CPU_Time_Avg(s);NFE_Avg;Champion_Score;Champion_Features;Nb_Features_Keep
17;17;best/1;50;200;42;sigma;knn;error;0.5;5;94.7;90.4;92.02;1.34;197.446;181.883;10050.0;92.11;16;15.3
18;17;best/1;50;200;42;sigma;svm;error;0.5;5;98.2;95.6;97.11;0.83;311.678;284.231;10050.0;98.25;14;14.9
18;17;best/1;50;200;42;sigma;knn;error;0.5;5;94.7;88.6;91.67;1.99;209.213;184.534;10050.0;94.74;11;15.1
19;17;best/1;20;500;42;sigma;svm;error;0.5;5;98.2;95.6;97.28;0.77;333.342;288.655;10020.0;97.37;15;14.9
19;17;best/1;20;500;42;sigma;knn;error;0.5;5;93.9;90.4;92.02;1.13;215.523;186.67;10020.0;92.98;22;15.9
20;17;best/1;50;200;42;sigma;svm;error;0.5;5;98.2;94.7;97.02;1.03;336.024;291.792;10050.0;96.49;15;15.3
20;17;best/1;50;200;42;sigma;knn;error;0.5;5;95.6;90.4;92.72;2.03;213.792;187.613;10050.0;94.74;14;16.0
21;17;best/1;50;200;42;sigma;svm;error;0.5;5;98.2;94.7;96.84;0.94;328.369;289.489;10050.0;96.49;16;15.2
21;17;best/1;50;200;42;sigma;knn;error;0.5;5;94.7;87.7;91.93;2.02;207.319;186.863;10050.0;90.35;16;15.8
10;52;best/1;50;200;42;sigma;svm;error;0.5;5;97.2;90.1;95.92;2.25;300.072;264.436;10050.0;90.14;13;16.8
10;52;best/1;50;200;42;sigma;knn;error;0.5;5;95.8;88.7;91.69;2.25;207.0;179.289;10050.0;94.37;11;11.2
11;52;best/1;50;200;42;sigma;svm;error;0.5;5;97.2;94.4;96.06;1.11;299.382;264.539;10050.0;97.18;17;16.6
11;52;best/1;50;200;42;sigma;knn;error;0.5;5;94.4;84.5;89.15;3.52;201.447;179.872;10050.0;94.37;12;12.9
12;52;best/1;20;500;42;sigma;svm;error;0.5;5;98.6;94.4;96.06;1.11;305.787;265.536;10020.0;95.77;19;17.2
12;52;best/1;20;500;42;sigma;knn;error;0.5;5;94.4;84.5;90.14;3.39;212.279;177.661;10020.0;91.55;13;14.0
13;52;best/1;50;200;42;sigma;svm;error;0.5;5;97.2;90.1;95.77;2.2;320.696;266.048;10050.0;95.77;16;16.7
13;52;best/1;50;200;42;sigma;knn;error;0.5;5;94.4;87.3;90.56;2.21;216.775;179.455;10050.0;92.96;12;14.7
14;52;best/1;50;200;42;sigma;svm;error;0.5;5;98.6;94.4;96.06;1.29;320.366;266.095;10050.0;95.77;17;16.6
14;52;best/1;50;200;42;sigma;knn;error;0.5;5;94.4;85.9;91.27;3.31;221.978;179.483;10050.0;91.55;7;10.3
