Case_ID;Dataset_ID;Population_size;Generations_number;SeedSA_Best_light;SA_Worst_light;SA_Avg_light;SA_Std_light;SA_Best_heavy;SA_Worst_heavy;SA_Avg_heavy;SA_Std_heavy;SA_Time(s);SA_NFE_Avg
1;174;50;200;42;170.1;170.1;170.07;0.0;87.2;87.2;87.18;0.0;4.583;50;87.18;16
1;17;50;200;42;209.6;209.6;209.61;0.0;95.1;95.1;95.08;0.0;4.098;50;95.08;20
1;52;50;200;42;189.1;189.1;189.13;0.0;92.9;92.9;92.87;0.0;4.753;50;92.87;23
1;151;50;200;42;102.6;102.6;102.56;0.0;79.8;79.8;79.83;0.0;14.954;150;79.83;38
1;174;50;200;42;170.1;170.1;170.07;0.0;87.2;87.2;87.18;0.0;4.774;50;87.18;16
1;0;50;200;42;230.4;230.4;230.43;0.0;100.0;100.0;100.0;0.0;8.817;50;100.0;30
smoke;174;10;2;42;153.6;153.6;153.57;0.0;88.7;88.7;88.72;0.0;0.138;10;88.72;13
